Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
RELIANCE,EQ,21-Jun-18,1019.25,1023.45,1036,1021.3,1031.6,1031.95,1030.56,10509756,10830925855,218105,5465096,52
RELIANCE,EQ,22-Jun-18,1031.95,1028.4,1029.2,1008.45,1011.65,1012.5,1014.6,16169978,16406133080,159059,7986234,49.39
RELIANCE,EQ,25-Jun-18,1012.5,1011.4,1016.5,1002.3,1005,1004.45,1010.49,5197694,5252204246,93795,2676512,51.49
RELIANCE,EQ,26-Jun-18,1004.45,1006,1006,975.25,978.3,978.95,986.72,8068585,7961465287,176505,5009123,62.08
RELIANCE,EQ,27-Jun-18,978.95,978.5,985.4,962.7,963.7,965.85,973.82,8958555,8724005246,179753,4764722,53.19
RELIANCE,EQ,28-Jun-18,965.85,962,968.5,940.3,948,944.95,952.67,8581234,8175043919,156175,4508940,52.54
RELIANCE,EQ,29-Jun-18,944.95,949.1,975.5,949,973.2,972.45,967.48,7966401,7707335240,152587,4374071,54.91
RELIANCE,EQ,2-Jul-18,972.45,972.35,972.35,957,960.05,960.6,962.14,6660916,6408701995,83823,4155523,62.39
RELIANCE,EQ,3-Jul-18,960.6,965,978.45,960.35,972.2,971.3,972.1,5067261,4925883688,117456,1809418,35.71
RELIANCE,EQ,4-Jul-18,971.3,971.8,992,971,991,990.1,982.92,5000724,4915326240,114594,1659398,33.18
RELIANCE,EQ,5-Jul-18,990.1,997,1008.4,958.6,964.65,964.5,988.25,18719353,18499398246,309468,5001526,26.72
RELIANCE,EQ,6-Jul-18,964.5,964.75,983,964.5,977.5,977.55,977.82,9161266,8958074813,164393,4334629,47.31
RELIANCE,EQ,9-Jul-18,977.55,987.1,1000,983.5,996,997.1,991.93,5170189,5128442011,126126,2125680,41.11
RELIANCE,EQ,10-Jul-18,997.1,1002.75,1028.5,1000,1027.5,1025.7,1018.86,10444513,10641500107,204258,5119543,49.02
RELIANCE,EQ,11-Jul-18,1025.7,1025,1040.9,1017.85,1040,1038.8,1030.85,8665072,8932367750,196687,4132538,47.69
RELIANCE,EQ,12-Jul-18,1038.8,1044.35,1099,1042.6,1080.9,1082.35,1080.29,24109297,26045070533,383215,8426615,34.95
RELIANCE,EQ,13-Jul-18,1082.35,1080.5,1109,1080,1101,1099.8,1098.67,17967282,19740145320,288822,6936199,38.6
RELIANCE,EQ,16-Jul-18,1099.8,1099.8,1108.9,1073.05,1078.65,1076.2,1082.43,6595781,7139494129,140095,2315158,35.1
RELIANCE,EQ,17-Jul-18,1076.2,1078.3,1095.95,1069.6,1094,1092.35,1085.22,6469256,7020568951,145535,2479774,38.33
RELIANCE,EQ,18-Jul-18,1092.35,1098.4,1104.6,1077.3,1093.3,1092.55,1091.64,4682099,5111167211,110961,1252943,26.76
RELIANCE,EQ,19-Jul-18,1092.55,1093.3,1115,1086.35,1114.35,1104.85,1098.53,5433617,5968998931,193943,2239525,41.22
RELIANCE,EQ,20-Jul-18,1104.85,1113.4,1138.5,1111.9,1127.65,1128.65,1125.34,8018150,9023164649,203126,2628164,32.78
RELIANCE,EQ,23-Jul-18,1128.65,1129.8,1129.8,1113.1,1120.5,1120.3,1119.33,5842496,6539660893,100779,3433559,58.77
RELIANCE,EQ,24-Jul-18,1120.3,1122,1126.75,1107.4,1111,1110.95,1115.46,4469144,4985132840,150186,2148011,48.06
RELIANCE,EQ,25-Jul-18,1110.95,1110,1123,1104.2,1112.65,1115.15,1116.21,5949680,6641092565,121293,3074960,51.68
RELIANCE,EQ,26-Jul-18,1115.15,1110.1,1121.5,1107.8,1112.1,1110.65,1113.9,6424867,7156685848,131788,4020019,62.57
RELIANCE,EQ,27-Jul-18,1110.65,1119.5,1137.4,1112.15,1128,1129.85,1127.43,6679468,7530602219,140124,2217077,33.19
RELIANCE,EQ,30-Jul-18,1129.85,1130,1157.3,1128,1152,1151.4,1143.36,13872467,15861210912,221335,6108940,44.04
RELIANCE,EQ,31-Jul-18,1151.4,1151,1190.4,1147.15,1184.15,1186,1171.82,13875377,16259510329,207197,5751741,41.45
RELIANCE,EQ,1-Aug-18,1186,1190.4,1202.9,1185.4,1188.7,1192.35,1193.58,9704295,11582816350,174970,3037359,31.3
RELIANCE,EQ,2-Aug-18,1192.35,1191.5,1191.5,1165.95,1169.1,1168.35,1174.13,6248975,7337117555,147732,2437701,39.01
RELIANCE,EQ,3-Aug-18,1168.35,1175,1183.5,1169.55,1175.4,1176.95,1175.98,6645397,7814873536,155679,3103032,46.69
RELIANCE,EQ,6-Aug-18,1176.95,1176.7,1196,1175.35,1194.45,1192.6,1188.86,4016418,4774942205,96976,1410496,35.12
RELIANCE,EQ,7-Aug-18,1192.6,1194.9,1201.4,1177,1184.7,1184.2,1186.35,4059460,4815955315,104725,1487015,36.63
RELIANCE,EQ,8-Aug-18,1184.2,1185,1222.5,1185,1220.8,1217.7,1204.7,7912437,9532113812,166500,2923306,36.95
RELIANCE,EQ,9-Aug-18,1217.7,1221.5,1231.7,1212,1218.5,1217.95,1221.41,6846928,8362923499,135398,2921760,42.67
RELIANCE,EQ,10-Aug-18,1217.95,1211,1215,1202.3,1204,1204.2,1207.99,3581210,4326050846,97265,1461098,40.8
RELIANCE,EQ,13-Aug-18,1204.2,1197.55,1199.95,1182.7,1189.5,1187.7,1191.83,4668159,5563673323,134889,2275557,48.75
RELIANCE,EQ,14-Aug-18,1187.7,1190,1217.2,1184.3,1211.9,1210.6,1203.27,5299536,6376786745,107665,1807539,34.11
RELIANCE,EQ,16-Aug-18,1210.6,1203.25,1216,1195.5,1200,1200.8,1204.69,5982490,7207048818,134533,2599428,43.45
RELIANCE,EQ,17-Aug-18,1200.8,1209,1215.4,1200.05,1202.65,1203.75,1208.89,3830992,4631245214,82052,1369817,35.76
RELIANCE,EQ,20-Aug-18,1203.75,1207.9,1236.8,1207.65,1235.15,1234.9,1227.54,7607036,9337924806,187210,3757248,49.39
RELIANCE,EQ,21-Aug-18,1234.9,1237.25,1251.5,1227,1246.7,1247.2,1244.28,7279641,9057941732,145104,3175536,43.62
RELIANCE,EQ,23-Aug-18,1247.2,1246.3,1274,1238.4,1266.9,1269.45,1259.12,7968123,10032803693,170316,3223808,40.46
RELIANCE,EQ,24-Aug-18,1269.45,1265.25,1279.95,1260.05,1277,1277.5,1271.78,6652005,8459873415,127779,2081971,31.3
RELIANCE,EQ,27-Aug-18,1277.5,1279.4,1295.85,1278.75,1292,1291.5,1290.31,5572177,7189818654,122788,2230945,40.04
RELIANCE,EQ,28-Aug-18,1291.5,1296,1323,1295,1322.5,1319,1311.31,8694751,11401552158,179953,2737776,31.49
RELIANCE,EQ,29-Aug-18,1319,1316.3,1329,1290.2,1293.9,1294.2,1309.99,11077203,14511006064,188973,5194828,46.9
RELIANCE,EQ,30-Aug-18,1294.2,1293.6,1297.15,1270.45,1277,1274.45,1278.51,9850042,12593407357,178483,4318202,43.84
RELIANCE,EQ,31-Aug-18,1274.45,1270,1270,1236.6,1238.95,1241.65,1247.15,15305857,19088657884,283195,9238143,60.36
RELIANCE,EQ,3-Sep-18,1241.65,1245,1257.9,1226.05,1228.1,1229.15,1241.4,12200022,15145106276,210884,5112877,41.91
RELIANCE,EQ,4-Sep-18,1229.15,1235.15,1254.8,1229,1245.3,1241.95,1241.44,8838770,10972780661,201777,2413230,27.3
RELIANCE,EQ,5-Sep-18,1241.95,1242.5,1252.65,1208.5,1226,1227,1230.06,10324923,12700281573,197839,4149062,40.18
RELIANCE,EQ,6-Sep-18,1227,1230.15,1265.7,1225.35,1261,1261.4,1245.01,11195043,13937952450,212381,4006564,35.79
RELIANCE,EQ,7-Sep-18,1261.4,1264.9,1281.35,1254.5,1277.05,1278.6,1272.05,10692787,13601744826,195122,4693947,43.9
RELIANCE,EQ,10-Sep-18,1278.6,1275,1277,1250.1,1254.4,1255.85,1263.51,7059008,8919156488,158438,2590230,36.69
RELIANCE,EQ,11-Sep-18,1255.85,1259,1268.4,1234.25,1236.5,1237.7,1248.31,10874768,13575108097,158160,2822017,25.95
RELIANCE,EQ,12-Sep-18,1237.7,1251.8,1258.7,1228.85,1251.1,1252.5,1243.62,8065553,10030498343,173096,2060692,25.55
RELIANCE,EQ,14-Sep-18,1252.5,1259.4,1275.6,1247.65,1252.55,1253.15,1258.4,7878583,9914404021,171172,3669268,46.57
RELIANCE,EQ,17-Sep-18,1253.15,1250.75,1250.75,1221.6,1224,1225.9,1232.59,6754086,8325041898,160893,2267155,33.57
RELIANCE,EQ,18-Sep-18,1225.9,1226,1239.4,1214.35,1215.4,1217.15,1228.49,7616412,9356664028,157438,2748827,36.09
RELIANCE,EQ,19-Sep-18,1217.15,1224,1224,1201,1212.95,1210.75,1214.62,11265786,13683609850,184306,4748466,42.15
RELIANCE,EQ,21-Sep-18,1210.75,1219,1237.4,1183.5,1216.2,1217.5,1223.31,19070172,23328775723,269984,10515967,55.14
RELIANCE,EQ,24-Sep-18,1217.5,1214.45,1239.9,1204.5,1234.55,1232.05,1225.23,10102589,12378019783,165515,4847608,47.98
RELIANCE,EQ,25-Sep-18,1232.05,1235.5,1245,1195,1229.75,1230.6,1226.67,9715020,11917120826,243108,3878485,39.92
RELIANCE,EQ,26-Sep-18,1230.6,1239,1253.95,1227.15,1253.5,1251.4,1239.18,6396828,7926846393,136937,2528972,39.53
RELIANCE,EQ,27-Sep-18,1251.4,1255,1263,1237.5,1252.05,1253.75,1252.61,10808749,13539185467,203082,5522509,51.09
RELIANCE,EQ,28-Sep-18,1253.75,1259.9,1271.7,1247.3,1254.35,1257.95,1259.94,11073023,13951369741,193793,6069287,54.81
RELIANCE,EQ,1-Oct-18,1257.95,1257.7,1257.7,1204,1235.6,1231.7,1231.68,7332693,9031562081,186000,2736679,37.32
RELIANCE,EQ,3-Oct-18,1231.7,1229.5,1239.6,1200.05,1201.2,1205.1,1218.04,7376575,8984957811,200180,3256864,44.15
RELIANCE,EQ,4-Oct-18,1205.1,1189.5,1190.4,1106,1108.5,1122.25,1140.4,23212443,26471556957,456572,8775930,37.81
RELIANCE,EQ,5-Oct-18,1122.25,1099.5,1115.3,1038.15,1049,1048.85,1079.24,21943190,23681863862,439992,9233066,42.08
RELIANCE,EQ,8-Oct-18,1048.85,1050,1117,1025.55,1110,1109.4,1082.04,24679428,26704181032,480539,7274941,29.48
RELIANCE,EQ,9-Oct-18,1109.4,1121.65,1123.3,1081.2,1083,1090.05,1105.24,10991196,12147885882,247463,2649182,24.1
RELIANCE,EQ,10-Oct-18,1090.05,1093.9,1115.85,1084.3,1103,1102.1,1101.57,9502176,10467314926,215681,3098938,32.61
RELIANCE,EQ,11-Oct-18,1102.1,1064,1114.75,1043,1090,1087.8,1086.1,13224172,14362719399,278072,4793025,36.24
RELIANCE,EQ,12-Oct-18,1087.8,1104.95,1129,1101.9,1125.5,1126.55,1121.38,9058536,10158064313,192795,3444135,38.02
RELIANCE,EQ,15-Oct-18,1126.55,1129.9,1146.9,1118.15,1137.75,1139.75,1136.88,8871776,10086128972,200369,3286277,37.04
RELIANCE,EQ,16-Oct-18,1139.75,1146,1167.4,1140,1166,1163.8,1154.23,7478601,8632001461,153398,2436006,32.57
RELIANCE,EQ,17-Oct-18,1163.8,1179,1179.35,1140,1151,1151.3,1166.52,12785646,14914670103,203752,5683158,44.45
RELIANCE,EQ,19-Oct-18,1151.3,1100,1111,1070.25,1100.3,1101.3,1092.05,25421229,27761323831,526528,11760364,46.26
RELIANCE,EQ,22-Oct-18,1101.3,1110,1114.8,1057.35,1063.2,1062.65,1084.3,13165542,14275380337,324137,5575032,42.35
RELIANCE,EQ,23-Oct-18,1062.65,1052.75,1064.7,1043.65,1061.7,1054.7,1053.27,10573730,11137009298,232603,4935700,46.68
RELIANCE,EQ,24-Oct-18,1054.7,1074.9,1075.95,1031.4,1049,1045.75,1050.33,13655337,14342542137,218013,6374934,46.68
RELIANCE,EQ,25-Oct-18,1045.75,1036,1040.65,1016.4,1037.8,1030.8,1029.24,14096237,14508429668,233601,5933721,42.09
RELIANCE,EQ,26-Oct-18,1030.8,1032.9,1057,1022,1042.45,1044.9,1043.01,9182613,9577513897,214886,2807996,30.58
RELIANCE,EQ,29-Oct-18,1044.9,1046,1093.85,1046,1089,1087.8,1069.59,7671807,8205700905,169046,2524165,32.9
RELIANCE,EQ,30-Oct-18,1087.8,1085.5,1085.5,1052.1,1056.9,1057,1065.23,8806701,9381128112,187775,3419851,38.83
RELIANCE,EQ,31-Oct-18,1057,1059,1065.85,1047,1058.2,1061.25,1059.51,16457691,17437021868,198506,7878322,47.87
RELIANCE,EQ,1-Nov-18,1061.25,1067.9,1067.9,1050,1055,1056.25,1059.03,9396027,9950642966,156986,4656665,49.56
RELIANCE,EQ,2-Nov-18,1056.25,1067,1081,1063.15,1074,1074.9,1072.3,16796200,18010596483,200419,8445647,50.28
RELIANCE,EQ,5-Nov-18,1074.9,1073.45,1092.7,1065,1092,1090.3,1081.82,7582518,8202916185,197240,2857717,37.69
RELIANCE,EQ,6-Nov-18,1090.3,1094,1112,1091.6,1101.75,1104.1,1104.23,8634266,9534243973,156053,2916693,33.78
RELIANCE,EQ,7-Nov-18,1104.1,1115,1115,1106.7,1111.4,1110.7,1110.53,1283997,1425914094,34192,440625,34.32
RELIANCE,EQ,9-Nov-18,1110.7,1106.25,1113.8,1085,1093,1093.45,1101.88,10840462,11944916795,215120,5841307,53.88
RELIANCE,EQ,12-Nov-18,1093.45,1097.7,1098.8,1074.55,1076,1080,1085.52,5801720,6297872542,152590,2645013,45.59
RELIANCE,EQ,13-Nov-18,1080,1074,1103,1070.05,1097.85,1099.45,1090.11,6811598,7425368614,143881,2108908,30.96
RELIANCE,EQ,14-Nov-18,1099.45,1105.05,1112.65,1085.5,1099,1097.95,1098.36,7787530,8553487246,159663,2994850,38.46
RELIANCE,EQ,15-Nov-18,1097.95,1096.95,1103,1086.5,1094.7,1096.85,1095.12,6831740,7481565459,163244,2856112,41.81
RELIANCE,EQ,16-Nov-18,1096.85,1097.95,1129.95,1097.1,1125,1127.4,1121.66,11031889,12373982316,255693,5587243,50.65
RELIANCE,EQ,19-Nov-18,1127.4,1132.9,1151.7,1131,1149.65,1150,1142.86,7308981,8353119946,197374,3592492,49.15
RELIANCE,EQ,20-Nov-18,1150,1145,1155.9,1130,1137,1137.4,1143.18,5719901,6538904427,138734,1793839,31.36
RELIANCE,EQ,21-Nov-18,1137.4,1137.5,1145.5,1107.05,1113.25,1112.9,1116.81,7507812,8384776646,178600,3064398,40.82
RELIANCE,EQ,22-Nov-18,1112.9,1114.5,1125.35,1100.1,1100.1,1102.85,1113.39,5792568,6449393379,134718,1519067,26.22
RELIANCE,EQ,26-Nov-18,1102.85,1109,1117.5,1097.4,1109.75,1109.75,1107.7,6386556,7074414782,131439,2438737,38.19
RELIANCE,EQ,27-Nov-18,1109.75,1107.9,1130,1105.45,1128.6,1128.2,1121.98,6810228,7640955121,143188,2501285,36.73
RELIANCE,EQ,28-Nov-18,1128.2,1132.45,1157.75,1126.3,1151.45,1152.65,1144.01,8003964,9156579875,173899,3299967,41.23
RELIANCE,EQ,29-Nov-18,1152.65,1161,1179.9,1160,1167.8,1168.5,1170.72,12636169,14793418726,185139,6306144,49.91
RELIANCE,EQ,30-Nov-18,1168.5,1172.3,1186,1162.3,1167.1,1167.55,1171.45,10717448,12554963387,248359,5180738,48.34
RELIANCE,EQ,3-Dec-18,1167.55,1174.9,1174.9,1148.5,1158,1156.45,1158.74,5569578,6453718882,223402,2281565,40.96
RELIANCE,EQ,4-Dec-18,1156.45,1158,1158,1142.2,1153.1,1152.3,1149.79,5192825,5970662018,138924,2107469,40.58
RELIANCE,EQ,5-Dec-18,1152.3,1143.75,1158.8,1139.3,1158.15,1155.15,1150.35,5819618,6694600610,133704,2225427,38.24
RELIANCE,EQ,6-Dec-18,1155.15,1149,1149,1118.25,1119.05,1123.65,1136.17,5866108,6664920879,167545,2029327,34.59
RELIANCE,EQ,7-Dec-18,1123.65,1129.45,1136.95,1108.35,1133.2,1133.8,1124.39,7214078,8111464827,208447,3026361,41.95
RELIANCE,EQ,10-Dec-18,1133.8,1110,1114.3,1083.1,1085,1090.25,1091.18,9381544,10236937615,312176,4443160,47.36
RELIANCE,EQ,11-Dec-18,1090.25,1066,1102.1,1055,1098,1097.55,1079.85,13494665,14572281033,288585,5185141,38.42
RELIANCE,EQ,12-Dec-18,1097.55,1099,1113.5,1087.75,1110.9,1110.5,1099.51,12605431,13859813727,207331,5196695,41.23
RELIANCE,EQ,13-Dec-18,1110.5,1128,1128,1095.05,1105.75,1107.05,1110.87,9297518,10328317507,191768,3456104,37.17
RELIANCE,EQ,14-Dec-18,1107.05,1103.1,1114.9,1091.8,1110,1112.2,1107.1,7221324,7994694822,194030,2836613,39.28
RELIANCE,EQ,17-Dec-18,1112.2,1115.95,1133,1111.5,1131.65,1129.9,1125.03,5064357,5697537141,123031,1583096,31.26
RELIANCE,EQ,18-Dec-18,1129.9,1123.3,1139,1120.5,1137.75,1136.4,1129.68,5870928,6632265674,112465,1463429,24.93
RELIANCE,EQ,19-Dec-18,1136.4,1141.5,1147.3,1133.2,1134.85,1136.8,1141.63,7368799,8412459475,164405,3731005,50.63
RELIANCE,EQ,20-Dec-18,1136.8,1121,1132.5,1116.15,1129.9,1128.45,1125.05,5764731,6485603201,185769,2014106,34.94
RELIANCE,EQ,21-Dec-18,1128.45,1125,1131.25,1096,1098,1100.2,1109.5,8281941,9188808281,218034,4108319,49.61
RELIANCE,EQ,24-Dec-18,1100.2,1100.9,1103.2,1086.55,1089.3,1089.15,1094.03,4144535,4534256814,117013,1170605,28.24
RELIANCE,EQ,26-Dec-18,1089.15,1085.8,1100,1065.65,1099.7,1098.35,1081.5,7210059,7797694484,156049,1909463,26.48
RELIANCE,EQ,27-Dec-18,1098.35,1107.2,1127,1104,1118.1,1120.2,1119.69,12478000,13971553903,216178,4046134,32.43
RELIANCE,EQ,28-Dec-18,1120.2,1125.5,1135.25,1121.2,1125.65,1125.55,1129.79,7666016,8661012961,130793,2256132,29.43
RELIANCE,EQ,31-Dec-18,1125.55,1130.95,1133.85,1116.2,1125.25,1121.25,1122.29,7222817,8106063425,155746,2448969,33.91
RELIANCE,EQ,1-Jan-19,1121.25,1125.25,1127.3,1110.1,1120.5,1121,1119.01,4455850,4986129073,76742,1306898,29.33
RELIANCE,EQ,2-Jan-19,1121,1114.5,1127,1101,1104.35,1106.4,1113.42,7144970,7955342410,147850,2543832,35.6
RELIANCE,EQ,3-Jan-19,1106.4,1107.5,1114.6,1090.1,1090.3,1092.75,1101.37,7446457,8201291658,231404,2883339,38.72
RELIANCE,EQ,4-Jan-19,1092.75,1097.4,1104.45,1081.1,1099.6,1098.65,1093.06,8465141,9252946937,189220,3496807,41.31
RELIANCE,EQ,7-Jan-19,1098.65,1107,1118.45,1101,1104.9,1104.75,1110.32,5513559,6121831037,112082,2138247,38.78
RELIANCE,EQ,8-Jan-19,1104.75,1105.1,1109.95,1096,1101,1104.65,1103.82,5625153,6209150563,103758,2263675,40.24
RELIANCE,EQ,9-Jan-19,1104.65,1112,1117,1098.7,1109.25,1110.75,1110.55,5766805,6404322207,186143,2004031,34.75
RELIANCE,EQ,10-Jan-19,1110.75,1107.75,1111,1103,1107.6,1107.5,1106.3,4080283,4514020687,92025,2045495,50.13
RELIANCE,EQ,11-Jan-19,1107.5,1107.6,1113.8,1088.6,1095.5,1098.05,1099.31,6463903,7105842454,162386,2382676,36.86
RELIANCE,EQ,14-Jan-19,1098.05,1095,1100.5,1086.4,1099,1096.8,1093.55,4111782,4496426169,97120,1851833,45.04
RELIANCE,EQ,15-Jan-19,1096.8,1105,1132,1105,1130.95,1129.65,1124.77,10062875,11318469360,187957,4195032,41.69
RELIANCE,EQ,16-Jan-19,1129.65,1135,1145,1130.35,1136.5,1135.9,1139.05,6382777,7270322619,129953,2077966,32.56
RELIANCE,EQ,17-Jan-19,1135.9,1144.45,1147.9,1130,1133,1134.45,1139.3,7487963,8531072687,135936,2511305,33.54
RELIANCE,EQ,18-Jan-19,1134.45,1148.8,1189.9,1135.25,1185.8,1184.35,1162.97,25684142,29870001779,438550,7341001,28.58
RELIANCE,EQ,21-Jan-19,1184.35,1194,1239.95,1188.65,1235,1237.7,1222.77,22038534,26948045198,403702,6427362,29.16
RELIANCE,EQ,22-Jan-19,1237.7,1232.85,1246.95,1219.6,1232,1235.15,1234.02,16552819,20426529562,283673,4373694,26.42
RELIANCE,EQ,23-Jan-19,1235.15,1233.3,1244.2,1222,1224.45,1226.3,1233.79,8829502,10893762274,142555,3120131,35.34
RELIANCE,EQ,24-Jan-19,1226.3,1225,1253.2,1220.1,1249,1247.45,1240.42,13155185,16318007440,225787,3750294,28.51
RELIANCE,EQ,25-Jan-19,1247.45,1250.45,1264.7,1235.4,1247.1,1246,1253.45,8550836,10718047747,183744,2362577,27.63
RELIANCE,EQ,28-Jan-19,1246,1250.5,1255.95,1222.4,1230.5,1229.55,1237.32,8569265,10602958029,188470,3185043,37.17
RELIANCE,EQ,29-Jan-19,1229.55,1231,1231.65,1201.35,1214.9,1210.65,1212.83,9328866,11314352060,169968,4553808,48.81
RELIANCE,EQ,30-Jan-19,1210.65,1215,1225,1191.1,1195.75,1195.7,1208.06,7846940,9479601531,153142,3095594,39.45
RELIANCE,EQ,31-Jan-19,1195.7,1202,1229.7,1201,1225.2,1227.15,1220.45,10185347,12430723963,221969,5218187,51.23
RELIANCE,EQ,1-Feb-19,1227.15,1234,1255,1227.05,1253.1,1249.95,1240.68,9228965,11450198242,214121,3715944,40.26
RELIANCE,EQ,4-Feb-19,1249.95,1247,1296.95,1242.05,1289.5,1290.9,1269.56,11670570,14816488322,238268,4215486,36.12
RELIANCE,EQ,5-Feb-19,1290.9,1292,1304.4,1278.6,1288,1291.55,1292.06,9362406,12096749451,188250,3245178,34.66
RELIANCE,EQ,6-Feb-19,1291.55,1296.25,1317.65,1294.25,1310.55,1310.25,1309.33,9411585,12322866455,171848,3426503,36.41
RELIANCE,EQ,7-Feb-19,1310.25,1310.25,1321.2,1286.1,1288,1290.4,1302.19,9212227,11996039371,227737,2945960,31.98
RELIANCE,EQ,8-Feb-19,1290.4,1284.8,1300.5,1272.25,1277.8,1277.7,1282.97,6505502,8346364103,174433,2225628,34.21
RELIANCE,EQ,11-Feb-19,1277.7,1275.9,1276,1251,1254.5,1253.25,1259.38,7523999,9475609078,154193,4104534,54.55
RELIANCE,EQ,12-Feb-19,1253.25,1251.5,1272.35,1251.5,1255.5,1256.4,1261.8,6399485,8074847916,173602,2638007,41.22
RELIANCE,EQ,13-Feb-19,1256.4,1261,1273.95,1235.75,1238.3,1245.95,1258.94,6964042,8767311289,150257,2579211,37.04
RELIANCE,EQ,14-Feb-19,1245.95,1241,1241,1218,1229.1,1224.2,1227.02,6627360,8131900744,138445,2505560,37.81
RELIANCE,EQ,15-Feb-19,1224.2,1229.75,1249.9,1214,1248.1,1244.45,1228.62,9597961,11792253866,175538,3834033,39.95
RELIANCE,EQ,18-Feb-19,1244.45,1250,1252.5,1215,1215.65,1220.1,1226.57,9649017,11835163808,212673,4211189,43.64
RELIANCE,EQ,19-Feb-19,1220.1,1218,1239.7,1211.2,1215.6,1216.1,1228.49,6244189,7670926659,149603,1681609,26.93
RELIANCE,EQ,20-Feb-19,1216.1,1223.85,1240,1219,1235.55,1234.35,1228.29,6298179,7736005977,157634,2060904,32.72
RELIANCE,EQ,21-Feb-19,1234.35,1236,1257.8,1229.35,1247.3,1246.9,1246.51,10580178,13188332137,206387,4866938,46
RELIANCE,EQ,22-Feb-19,1246.9,1244.6,1245.3,1226,1231.7,1232.35,1233.91,8755865,10803986768,169765,3503955,40.02
RELIANCE,EQ,25-Feb-19,1232.35,1236,1243,1220.65,1231.3,1232.3,1232.29,7852528,9676593047,159793,3212379,40.91
RELIANCE,EQ,26-Feb-19,1232.3,1209.5,1234.8,1206,1220.2,1220.25,1221.22,10131050,12372287570,166251,3886999,38.37
RELIANCE,EQ,27-Feb-19,1220.25,1228.05,1244.9,1209,1220.65,1223.5,1227.12,11113182,13637250489,222847,4163615,37.47
RELIANCE,EQ,28-Feb-19,1223.5,1233.75,1239.85,1226.55,1232,1231.05,1233.07,11286916,13917567837,179607,5923497,52.48
RELIANCE,EQ,1-Mar-19,1231.05,1237,1242.35,1222.25,1225,1226.05,1229.08,7922513,9737413570,156673,4129082,52.12
RELIANCE,EQ,5-Mar-19,1226.05,1223.4,1239.8,1218.6,1237.45,1237.65,1229.02,7121509,8752505366,177673,2886956,40.54
RELIANCE,EQ,6-Mar-19,1237.65,1239.8,1273.1,1235.1,1262,1264.8,1257.64,12038231,15139719373,228963,4441001,36.89
RELIANCE,EQ,7-Mar-19,1264.8,1264,1279.8,1258.15,1270,1270.25,1271.7,8109259,10312571023,180667,3006231,37.07
RELIANCE,EQ,8-Mar-19,1270.25,1266.05,1274.45,1262,1266.9,1267.1,1267.28,6040052,7654451409,137676,3019726,50
RELIANCE,EQ,11-Mar-19,1267.1,1270.05,1312,1268,1309.55,1304.1,1291.98,9718840,12556541046,176513,4714091,48.5
RELIANCE,EQ,12-Mar-19,1304.1,1316.9,1334,1314.25,1330.85,1331.35,1324.88,11228736,14876774951,193657,4678374,41.66
RELIANCE,EQ,13-Mar-19,1331.35,1337,1360,1328.1,1349,1347.3,1339.1,11236048,15046185762,219134,4622410,41.14
RELIANCE,EQ,14-Mar-19,1347.3,1349.75,1362,1336.1,1339.5,1341.55,1352.38,10402048,14067556296,280534,5383855,51.76
RELIANCE,EQ,15-Mar-19,1341.55,1345,1358.8,1311.2,1323.75,1321.65,1334.04,15893093,21202054548,212588,9619588,60.53
RELIANCE,EQ,18-Mar-19,1321.65,1331,1357.95,1329,1356.5,1350.05,1341.23,10105234,13553461916,205654,4740899,46.92
RELIANCE,EQ,19-Mar-19,1350.05,1360,1380,1343.1,1378,1376.55,1362.21,9805318,13356900675,196165,2711171,27.65
RELIANCE,EQ,20-Mar-19,1376.55,1377.8,1388,1364,1373.05,1375.45,1376.17,9892823,13614222090,175117,3410645,34.48
RELIANCE,BL,22-Mar-19,1269.25,1375.45,1375.45,1375.45,1375.45,1375.45,1375.45,1055545,1451849370,1,1055545,100
RELIANCE,EQ,22-Mar-19,1375.45,1372.5,1380.9,1336.7,1345.1,1341.75,1359.14,11465112,15582694375,216597,6045124,52.73
RELIANCE,EQ,25-Mar-19,1341.75,1330.6,1336.85,1316.7,1328,1324.45,1325.16,7951992,10537631803,162927,3661248,46.04
RELIANCE,EQ,26-Mar-19,1324.45,1330.3,1371.6,1330,1369,1367.25,1353.06,9479288,12826063636,186909,3250443,34.29
RELIANCE,EQ,27-Mar-19,1367.25,1377.95,1377.95,1344.25,1347,1349.25,1360.73,10094174,13735399191,171701,3394370,33.63
RELIANCE,EQ,28-Mar-19,1349.25,1350.25,1369.8,1342.8,1362,1360,1357.34,10482938,14228879897,178529,4655778,44.41
RELIANCE,EQ,29-Mar-19,1360,1370.05,1376.85,1355.1,1363.05,1363.25,1363.56,7699271,10498445886,136542,3130918,40.67
RELIANCE,EQ,1-Apr-19,1363.25,1370,1406.8,1362.55,1391.6,1391.85,1386.73,10098281,14003614629,239548,3166752,31.36
RELIANCE,EQ,2-Apr-19,1391.85,1398,1403.1,1380.1,1388.2,1389.7,1390.35,8012636,11140373758,168893,2276094,28.41
RELIANCE,EQ,3-Apr-19,1389.7,1392.75,1403,1372,1374.6,1375.2,1390.2,7849461,10912295747,169662,2934404,37.38
RELIANCE,EQ,4-Apr-19,1375.2,1379,1383.7,1347.25,1354.5,1353.05,1360.64,8375674,11396256161,177047,2798000,33.41
